lat,lon,heatDays,extraDays
77.5,114.375,9,6.0
77.5,115.62500000000001,9,6.0
77.5,116.87500000000001,8,5.0
77.5,118.125,8,5.0
77.5,119.375,8,5.0
77.5,120.625,8,5.0
77.5,121.875,8,5.0
77.5,123.125,8,5.0
77.5,124.375,9,6.0
77.5,125.625,10,7.0
77.5,126.875,10,7.0
77.5,128.125,10,7.0
77.5,129.375,10,7.0
77.5,130.625,11,8.0
77.5,131.875,11,8.0
77.5,133.12500000000003,12,9.0
77.5,134.375,12,9.0
77.5,135.625,12,9.0
77.5,136.875,12,9.0
77.5,138.125,11,8.0
77.5,139.375,12,9.0
77.5,140.625,14,11.0
77.5,141.875,14,11.0
77.5,143.125,15,12.0
77.5,144.375,15,12.0
77.5,145.625,13,10.0
77.5,146.875,13,10.0
77.5,148.125,13,10.0
77.5,149.375,12,9.0
77.5,150.625,12,9.0
77.5,151.875,12,9.0
77.5,153.125,11,8.0
77.5,154.375,11,8.0
77.5,155.625,9,6.0
77.5,156.875,9,6.0
77.5,158.125,9,6.0
77.5,159.375,11,8.0
77.5,160.625,11,8.0
77.5,161.875,12,9.0
77.5,163.125,13,10.0
77.5,164.375,12,9.0
77.5,165.625,12,9.0
77.5,166.875,12,9.0
77.5,168.125,12,9.0
77.5,169.375,11,8.0
77.5,170.625,9,6.0
77.5,171.875,9,6.0
77.5,173.125,9,6.0
77.5,174.375,9,6.0
77.5,175.625,9,6.0
77.5,176.87500000000003,10,7.0
77.5,178.125,9,6.0
77.5,179.375,9,6.0
77.5,180.625,10,7.0
77.5,181.875,10,7.0
77.5,183.125,12,9.0
77.5,184.375,12,9.0
77.5,185.625,12,9.0
77.5,186.875,12,9.0
77.5,188.125,11,8.0
77.5,189.375,11,8.0
77.5,190.625,11,8.0
77.5,191.875,11,8.0
77.5,193.125,10,7.0
77.5,194.375,10,7.0
77.5,195.625,11,8.0
77.5,196.875,12,9.0
77.5,198.125,12,9.0
77.5,199.37500000000003,13,10.0
77.5,200.625,13,10.0
77.5,201.875,12,9.0
77.5,203.125,12,9.0
77.5,204.375,11,8.0
77.5,205.625,11,8.0
77.5,206.875,11,8.0
77.5,208.125,12,9.0
77.5,209.375,10,7.0
77.5,210.625,9,6.0
77.5,211.875,9,6.0
77.5,213.125,8,5.0
77.5,214.375,7,4.0
77.5,215.625,6,3.0
77.5,216.875,6,3.0
77.5,218.125,6,3.0
77.5,219.375,7,4.0
77.5,220.625,7,4.0
77.5,221.87500000000003,7,4.0
77.5,223.125,7,4.0
77.5,224.375,8,5.0
77.5,225.625,8,5.0
77.5,226.875,8,5.0
77.5,228.125,8,5.0
77.5,229.375,8,5.0
77.5,230.62499999999997,9,6.0
77.5,231.875,9,6.0
77.5,233.12500000000003,9,6.0
77.5,234.375,9,6.0
77.5,235.62500000000003,9,6.0
77.5,236.875,9,6.0
77.5,238.12500000000003,9,6.0
77.5,239.375,9,6.0
77.5,240.62500000000003,9,6.0
77.5,241.875,9,6.0
77.5,243.12500000000003,9,6.0
77.5,244.375,9,6.0
77.5,245.625,9,6.0
77.5,246.875,9,6.0
77.5,248.125,9,6.0
77.5,249.37499999999997,9,6.0
77.5,250.625,9,6.0
77.5,251.87499999999997,9,6.0
77.5,253.125,9,6.0
77.5,254.37500000000003,9,6.0
77.5,255.625,9,6.0
77.5,256.875,9,6.0
77.5,258.125,8,5.0
77.5,259.375,8,5.0
77.5,260.625,8,5.0
77.5,261.875,8,5.0
77.5,263.125,8,5.0
77.5,264.375,8,5.0
77.5,265.625,8,5.0
77.5,266.875,8,5.0
77.5,268.125,8,5.0
77.5,269.375,7,4.0
77.5,270.625,7,4.0
77.5,271.875,7,4.0
77.5,273.125,7,4.0
77.5,274.375,7,4.0
77.5,275.625,6,3.0
77.5,276.875,6,3.0
77.5,278.125,6,3.0
77.5,279.375,7,4.0
77.5,280.625,7,4.0
77.5,281.875,6,3.0
77.5,283.125,4,1.0
77.5,284.375,4,1.0
77.5,285.625,3,0.0
77.5,286.875,2,-1.0
77.5,288.125,2,-1.0
77.5,289.375,2,-1.0
77.5,290.625,4,1.0
77.5,291.875,3,0.0
77.5,293.125,3,0.0
77.5,294.375,1,-2.0
77.5,295.625,1,-2.0
77.5,296.875,2,-1.0
77.5,298.125,3,0.0
77.5,299.37500000000006,2,-1.0
77.5,300.625,2,-1.0
77.5,301.875,3,0.0
77.5,303.125,3,0.0
77.5,304.375,3,0.0
77.5,305.625,0,-3.0
77.5,306.875,0,-3.0
77.5,308.125,0,-3.0
77.5,309.375,0,-3.0
77.5,310.625,0,-3.0
77.5,311.875,0,-3.0
77.5,313.125,0,-3.0
77.5,314.375,0,-3.0
77.5,315.625,0,-3.0
77.5,316.875,0,-3.0
77.5,318.125,0,-3.0
77.5,319.375,0,-3.0
77.5,320.62500000000006,0,-3.0
77.5,321.875,0,-3.0
77.5,323.125,0,-3.0
77.5,324.375,0,-3.0
77.5,325.625,0,-3.0
77.5,326.875,0,-3.0
77.5,328.125,0,-3.0
77.5,329.375,0,-3.0
77.5,330.625,0,-3.0
77.5,331.875,0,-3.0
77.5,333.125,0,-3.0
77.5,334.375,0,-3.0
77.5,335.625,2,-1.0
77.5,336.875,1,-2.0
77.5,338.125,1,-2.0
77.5,339.375,1,-2.0
77.5,340.625,1,-2.0
77.5,341.875,1,-2.0
77.5,343.125,1,-2.0
77.5,344.37500000000006,1,-2.0
77.5,345.625,1,-2.0
77.5,346.875,1,-2.0
77.5,348.125,1,-2.0
77.5,349.375,2,-1.0
77.5,350.625,2,-1.0
77.5,351.875,1,-2.0
77.5,353.125,1,-2.0
77.5,354.375,1,-2.0
77.5,355.625,1,-2.0
77.5,356.875,1,-2.0
77.5,358.125,1,-2.0
77.5,359.375,1,-2.0
78.5,0.625,3,0.0
78.5,1.8749999999999998,3,0.0
78.5,3.125,3,0.0
78.5,4.375,3,0.0
78.5,5.625,3,0.0
78.5,6.875,3,0.0
78.5,8.125,3,0.0
78.5,9.375,3,0.0
78.5,10.625,3,0.0
78.5,11.875,3,0.0
78.5,13.125000000000002,3,0.0
78.5,14.375,4,1.0
78.5,15.625000000000002,3,0.0
78.5,16.875,3,0.0
78.5,18.125,3,0.0
78.5,19.375,4,1.0
78.5,20.625,5,2.0
78.5,21.875,6,3.0
78.5,23.125,6,3.0
78.5,24.375,5,2.0
78.5,25.625,4,1.0
78.5,26.875,4,1.0
78.5,28.125,4,1.0
78.5,29.375,4,1.0
78.5,30.625000000000004,4,1.0
78.5,31.875000000000004,4,1.0
78.5,33.125,4,1.0
78.5,34.375,4,1.0
78.5,35.625,4,1.0
78.5,36.875,5,2.0
78.5,38.125,5,2.0
78.5,39.375,7,4.0
78.5,40.625,7,4.0
78.5,41.875,7,4.0
78.5,43.125,8,5.0
78.5,44.375,8,5.0
78.5,45.625,8,5.0
78.5,46.875,8,5.0
78.5,48.125,8,5.0
78.5,49.375,8,5.0
78.5,50.625,8,5.0
78.5,51.875,7,4.0
78.5,53.125,7,4.0
78.5,54.375,7,4.0
78.5,55.625,7,4.0
78.5,56.875,7,4.0
78.5,58.125,6,3.0
78.5,59.37499999999999,6,3.0
78.5,60.62499999999999,6,3.0
78.5,61.87500000000001,5,2.0
78.5,63.12500000000001,6,3.0
78.5,64.375,6,3.0
78.5,65.625,6,3.0
78.5,66.875,6,3.0
78.5,68.125,6,3.0
78.5,69.375,6,3.0
78.5,70.625,6,3.0
78.5,71.87500000000001,7,4.0
78.5,73.125,7,4.0
78.5,74.375,7,4.0
78.5,75.625,7,4.0
78.5,76.875,7,4.0
78.5,78.125,6,3.0
78.5,79.375,5,2.0
78.5,80.625,5,2.0
78.5,81.875,5,2.0
78.5,83.12500000000001,5,2.0
78.5,84.375,5,2.0
78.5,85.625,4,1.0
78.5,86.875,4,1.0
78.5,88.125,4,1.0
78.5,89.375,3,0.0
78.5,90.625,3,0.0
78.5,91.875,3,0.0
78.5,93.125,4,1.0
78.5,94.37500000000001,4,1.0
78.5,95.625,3,0.0
78.5,96.875,3,0.0
78.5,98.125,3,0.0
78.5,99.375,3,0.0
78.5,100.625,3,0.0
78.5,101.875,3,0.0
78.5,103.125,5,2.0
78.5,104.375,5,2.0
78.5,105.62500000000001,6,3.0
78.5,106.875,7,4.0
78.5,108.125,7,4.0
78.5,109.375,8,5.0
78.5,110.625,8,5.0
78.5,111.875,8,5.0
78.5,113.125,9,6.0
78.5,114.375,10,7.0
78.5,115.62500000000001,10,7.0
78.5,116.87500000000001,9,6.0
78.5,118.125,9,6.0
78.5,119.375,9,6.0
78.5,120.625,9,6.0
78.5,121.875,9,6.0
78.5,123.125,10,7.0
78.5,124.375,10,7.0
78.5,125.625,10,7.0
78.5,126.875,9,6.0
78.5,128.125,9,6.0
78.5,129.375,10,7.0
78.5,130.625,10,7.0
78.5,131.875,11,8.0
78.5,133.12500000000003,11,8.0
78.5,134.375,12,9.0
78.5,135.625,14,11.0
78.5,136.875,13,10.0
78.5,138.125,12,9.0
78.5,139.375,11,8.0
78.5,140.625,12,9.0
78.5,141.875,12,9.0
78.5,143.125,12,9.0
78.5,144.375,11,8.0
78.5,145.625,14,11.0
78.5,146.875,14,11.0
78.5,148.125,13,10.0
78.5,149.375,13,10.0
78.5,150.625,11,8.0
78.5,151.875,11,8.0
78.5,153.125,11,8.0
78.5,154.375,12,9.0
78.5,155.625,13,10.0
78.5,156.875,12,9.0
78.5,158.125,12,9.0
78.5,159.375,10,7.0
78.5,160.625,10,7.0
78.5,161.875,10,7.0
78.5,163.125,11,8.0
78.5,164.375,12,9.0
78.5,165.625,12,9.0
78.5,166.875,13,10.0
78.5,168.125,13,10.0
78.5,169.375,13,10.0
78.5,170.625,13,10.0
78.5,171.875,13,10.0
78.5,173.125,13,10.0
78.5,174.375,13,10.0
78.5,175.625,13,10.0
78.5,176.87500000000003,12,9.0
78.5,178.125,12,9.0
78.5,179.375,13,10.0
78.5,180.625,12,9.0
78.5,181.875,12,9.0
78.5,183.125,12,9.0
78.5,184.375,12,9.0
78.5,185.625,11,8.0
78.5,186.875,11,8.0
78.5,188.125,11,8.0
78.5,189.375,10,7.0
78.5,190.625,10,7.0
78.5,191.875,9,6.0
78.5,193.125,9,6.0
78.5,194.375,9,6.0
78.5,195.625,9,6.0
78.5,196.875,9,6.0
78.5,198.125,9,6.0
78.5,199.37500000000003,9,6.0
78.5,200.625,9,6.0
78.5,201.875,8,5.0
78.5,203.125,8,5.0
78.5,204.375,8,5.0
78.5,205.625,9,6.0
78.5,206.875,10,7.0
78.5,208.125,8,5.0
78.5,209.375,6,3.0
78.5,210.625,6,3.0
78.5,211.875,7,4.0
78.5,213.125,8,5.0
78.5,214.375,8,5.0
78.5,215.625,8,5.0
78.5,216.875,8,5.0
78.5,218.125,7,4.0
78.5,219.375,7,4.0
78.5,220.625,7,4.0
78.5,221.87500000000003,7,4.0
78.5,223.125,8,5.0
78.5,224.375,8,5.0
78.5,225.625,8,5.0
78.5,226.875,8,5.0
78.5,228.125,8,5.0
78.5,229.375,9,6.0
78.5,230.62499999999997,9,6.0
78.5,231.875,9,6.0
78.5,233.12500000000003,9,6.0
78.5,234.375,9,6.0
78.5,235.62500000000003,9,6.0
78.5,236.875,9,6.0
78.5,238.12500000000003,9,6.0
78.5,239.375,9,6.0
78.5,240.62500000000003,9,6.0
78.5,241.875,9,6.0
78.5,243.12500000000003,9,6.0
78.5,244.375,9,6.0
78.5,245.625,9,6.0
78.5,246.875,9,6.0
78.5,248.125,9,6.0
78.5,249.37499999999997,9,6.0
78.5,250.625,9,6.0
78.5,251.87499999999997,9,6.0
78.5,253.125,8,5.0
78.5,254.37500000000003,8,5.0
78.5,255.625,7,4.0
78.5,256.875,8,5.0
78.5,258.125,8,5.0
78.5,259.375,8,5.0
78.5,260.625,9,6.0
78.5,261.875,8,5.0
78.5,263.125,8,5.0
78.5,264.375,8,5.0
78.5,265.625,8,5.0
78.5,266.875,8,5.0
78.5,268.125,8,5.0
78.5,269.375,7,4.0
78.5,270.625,6,3.0
78.5,271.875,6,3.0
78.5,273.125,6,3.0
78.5,274.375,6,3.0
78.5,275.625,6,3.0
78.5,276.875,6,3.0
78.5,278.125,6,3.0
78.5,279.375,6,3.0
78.5,280.625,5,2.0
78.5,281.875,5,2.0
78.5,283.125,4,1.0
78.5,284.375,3,0.0
78.5,285.625,2,-1.0
78.5,286.875,2,-1.0
78.5,288.125,1,-2.0
78.5,289.375,1,-2.0
78.5,290.625,1,-2.0
78.5,291.875,1,-2.0
78.5,293.125,1,-2.0
78.5,294.375,2,-1.0
78.5,295.625,2,-1.0
78.5,296.875,2,-1.0
78.5,298.125,2,-1.0
78.5,299.37500000000006,2,-1.0
78.5,300.625,2,-1.0
78.5,301.875,0,-3.0
78.5,303.125,0,-3.0
78.5,304.375,0,-3.0
78.5,305.625,0,-3.0
78.5,306.875,0,-3.0
78.5,308.125,0,-3.0
78.5,309.375,0,-3.0
78.5,310.625,0,-3.0
78.5,311.875,0,-3.0
78.5,313.125,0,-3.0
78.5,314.375,0,-3.0
78.5,315.625,0,-3.0
78.5,316.875,0,-3.0
78.5,318.125,0,-3.0
78.5,319.375,0,-3.0
78.5,320.62500000000006,0,-3.0
78.5,321.875,0,-3.0
78.5,323.125,0,-3.0
78.5,324.375,0,-3.0
78.5,325.625,0,-3.0
78.5,326.875,0,-3.0
78.5,328.125,1,-2.0
78.5,329.375,1,-2.0
78.5,330.625,0,-3.0
78.5,331.875,0,-3.0
78.5,333.125,3,0.0
78.5,334.375,3,0.0
78.5,335.625,3,0.0
78.5,336.875,3,0.0
78.5,338.125,2,-1.0
78.5,339.375,1,-2.0
78.5,340.625,1,-2.0
78.5,341.875,1,-2.0
78.5,343.125,1,-2.0
78.5,344.37500000000006,1,-2.0
78.5,345.625,1,-2.0
78.5,346.875,2,-1.0
78.5,348.125,2,-1.0
78.5,349.375,2,-1.0
78.5,350.625,2,-1.0
78.5,351.875,1,-2.0
78.5,353.125,1,-2.0
78.5,354.375,1,-2.0
78.5,355.625,1,-2.0
78.5,356.875,2,-1.0
78.5,358.125,3,0.0
78.5,359.375,3,0.0
79.5,0.625,4,1.0
79.5,1.8749999999999998,3,0.0
79.5,3.125,3,0.0
79.5,4.375,3,0.0
79.5,5.625,3,0.0
79.5,6.875,3,0.0
79.5,8.125,3,0.0
79.5,9.375,3,0.0
79.5,10.625,3,0.0
79.5,11.875,3,0.0
79.5,13.125000000000002,3,0.0
79.5,14.375,3,0.0
79.5,15.625000000000002,3,0.0
79.5,16.875,3,0.0
79.5,18.125,3,0.0
79.5,19.375,3,0.0
79.5,20.625,3,0.0
79.5,21.875,3,0.0
79.5,23.125,3,0.0
79.5,24.375,4,1.0
79.5,25.625,4,1.0
79.5,26.875,4,1.0
79.5,28.125,4,1.0
79.5,29.375,4,1.0
79.5,30.625000000000004,4,1.0
79.5,31.875000000000004,4,1.0
79.5,33.125,4,1.0
79.5,34.375,4,1.0
79.5,35.625,5,2.0
79.5,36.875,6,3.0
79.5,38.125,6,3.0
79.5,39.375,8,5.0
79.5,40.625,8,5.0
79.5,41.875,8,5.0
79.5,43.125,8,5.0
79.5,44.375,8,5.0
79.5,45.625,7,4.0
79.5,46.875,7,4.0
79.5,48.125,7,4.0
79.5,49.375,7,4.0
79.5,50.625,7,4.0
79.5,51.875,7,4.0
79.5,53.125,7,4.0
79.5,54.375,7,4.0
79.5,55.625,7,4.0
79.5,56.875,8,5.0
79.5,58.125,8,5.0
79.5,59.37499999999999,8,5.0
79.5,60.62499999999999,8,5.0
79.5,61.87500000000001,8,5.0
79.5,63.12500000000001,7,4.0
79.5,64.375,7,4.0
79.5,65.625,7,4.0
79.5,66.875,7,4.0
79.5,68.125,7,4.0
79.5,69.375,7,4.0
79.5,70.625,7,4.0
79.5,71.87500000000001,7,4.0
79.5,73.125,8,5.0
79.5,74.375,8,5.0
79.5,75.625,8,5.0
79.5,76.875,9,6.0
79.5,78.125,9,6.0
79.5,79.375,9,6.0
79.5,80.625,9,6.0
79.5,81.875,9,6.0
79.5,83.12500000000001,9,6.0
79.5,84.375,9,6.0
79.5,85.625,7,4.0
79.5,86.875,7,4.0
79.5,88.125,7,4.0
79.5,89.375,7,4.0
79.5,90.625,6,3.0
79.5,91.875,6,3.0
79.5,93.125,5,2.0
79.5,94.37500000000001,5,2.0
79.5,95.625,5,2.0
79.5,96.875,5,2.0
79.5,98.125,5,2.0
79.5,99.375,5,2.0
79.5,100.625,6,3.0
79.5,101.875,6,3.0
79.5,103.125,6,3.0
79.5,104.375,6,3.0
79.5,105.62500000000001,7,4.0
79.5,106.875,8,5.0
79.5,108.125,8,5.0
79.5,109.375,8,5.0
79.5,110.625,8,5.0
79.5,111.875,8,5.0
79.5,113.125,8,5.0
79.5,114.375,8,5.0
79.5,115.62500000000001,9,6.0
79.5,116.87500000000001,9,6.0
79.5,118.125,9,6.0
79.5,119.375,10,7.0
79.5,120.625,9,6.0
79.5,121.875,9,6.0
79.5,123.125,9,6.0
79.5,124.375,9,6.0
79.5,125.625,10,7.0
79.5,126.875,10,7.0
79.5,128.125,10,7.0
79.5,129.375,11,8.0
79.5,130.625,12,9.0
79.5,131.875,12,9.0
79.5,133.12500000000003,12,9.0
79.5,134.375,12,9.0
79.5,135.625,11,8.0
79.5,136.875,12,9.0
79.5,138.125,12,9.0
79.5,139.375,13,10.0
79.5,140.625,13,10.0
79.5,141.875,13,10.0
79.5,143.125,13,10.0
79.5,144.375,13,10.0
79.5,145.625,13,10.0
79.5,146.875,12,9.0
79.5,148.125,15,12.0
79.5,149.375,15,12.0
79.5,150.625,14,11.0
79.5,151.875,12,9.0
79.5,153.125,12,9.0
79.5,154.375,12,9.0
79.5,155.625,11,8.0
79.5,156.875,12,9.0
79.5,158.125,12,9.0
79.5,159.375,12,9.0
79.5,160.625,14,11.0
79.5,161.875,15,12.0
79.5,163.125,15,12.0
79.5,164.375,15,12.0
79.5,165.625,16,13.0
79.5,166.875,16,13.0
79.5,168.125,15,12.0
79.5,169.375,15,12.0
79.5,170.625,15,12.0
79.5,171.875,15,12.0
79.5,173.125,15,12.0
79.5,174.375,15,12.0
79.5,175.625,14,11.0
79.5,176.87500000000003,15,12.0
79.5,178.125,14,11.0
79.5,179.375,13,10.0
79.5,180.625,12,9.0
79.5,181.875,12,9.0
79.5,183.125,12,9.0
79.5,184.375,10,7.0
79.5,185.625,10,7.0
79.5,186.875,10,7.0
79.5,188.125,10,7.0
79.5,189.375,10,7.0
79.5,190.625,9,6.0
79.5,191.875,9,6.0
79.5,193.125,9,6.0
79.5,194.375,9,6.0
79.5,195.625,9,6.0
79.5,196.875,9,6.0
79.5,198.125,9,6.0
79.5,199.37500000000003,8,5.0
79.5,200.625,7,4.0
79.5,201.875,7,4.0
79.5,203.125,7,4.0
79.5,204.375,7,4.0
79.5,205.625,7,4.0
79.5,206.875,7,4.0
79.5,208.125,7,4.0
79.5,209.375,6,3.0
79.5,210.625,6,3.0
79.5,211.875,6,3.0
79.5,213.125,7,4.0
79.5,214.375,8,5.0
79.5,215.625,9,6.0
79.5,216.875,9,6.0
79.5,218.125,9,6.0
79.5,219.375,9,6.0
79.5,220.625,8,5.0
79.5,221.87500000000003,8,5.0
79.5,223.125,8,5.0
79.5,224.375,8,5.0
79.5,225.625,8,5.0
79.5,226.875,8,5.0
79.5,228.125,8,5.0
79.5,229.375,8,5.0
79.5,230.62499999999997,8,5.0
79.5,231.875,8,5.0
79.5,233.12500000000003,8,5.0
79.5,234.375,9,6.0
79.5,235.62500000000003,9,6.0
79.5,236.875,9,6.0
79.5,238.12500000000003,9,6.0
79.5,239.375,9,6.0
79.5,240.62500000000003,9,6.0
79.5,241.875,9,6.0
79.5,243.12500000000003,9,6.0
79.5,244.375,9,6.0
79.5,245.625,9,6.0
79.5,246.875,9,6.0
79.5,248.125,8,5.0
79.5,249.37499999999997,8,5.0
79.5,250.625,8,5.0
79.5,251.87499999999997,8,5.0
79.5,253.125,8,5.0
79.5,254.37500000000003,8,5.0
79.5,255.625,8,5.0
79.5,256.875,8,5.0
79.5,258.125,8,5.0
79.5,259.375,8,5.0
79.5,260.625,8,5.0
79.5,261.875,8,5.0
79.5,263.125,8,5.0
79.5,264.375,7,4.0
79.5,265.625,7,4.0
79.5,266.875,7,4.0
79.5,268.125,7,4.0
79.5,269.375,7,4.0
79.5,270.625,7,4.0
79.5,271.875,7,4.0
79.5,273.125,7,4.0
79.5,274.375,6,3.0
79.5,275.625,6,3.0
79.5,276.875,5,2.0
79.5,278.125,3,0.0
79.5,279.375,3,0.0
79.5,280.625,3,0.0
79.5,281.875,3,0.0
79.5,283.125,1,-2.0
79.5,284.375,1,-2.0
79.5,285.625,1,-2.0
79.5,286.875,1,-2.0
79.5,288.125,1,-2.0
79.5,289.375,1,-2.0
79.5,290.625,1,-2.0
79.5,291.875,1,-2.0
79.5,293.125,1,-2.0
79.5,294.375,1,-2.0
79.5,295.625,1,-2.0
79.5,296.875,2,-1.0
79.5,298.125,2,-1.0
79.5,299.37500000000006,2,-1.0
79.5,300.625,2,-1.0
79.5,301.875,1,-2.0
79.5,303.125,1,-2.0
79.5,304.375,1,-2.0
79.5,305.625,1,-2.0
79.5,306.875,1,-2.0
79.5,308.125,0,-3.0
79.5,309.375,0,-3.0
79.5,310.625,0,-3.0
79.5,311.875,0,-3.0
79.5,313.125,0,-3.0
79.5,314.375,0,-3.0
79.5,315.625,0,-3.0
79.5,316.875,0,-3.0
79.5,318.125,0,-3.0
79.5,319.375,0,-3.0
79.5,320.62500000000006,0,-3.0
79.5,321.875,0,-3.0
79.5,323.125,0,-3.0
79.5,324.375,0,-3.0
79.5,325.625,4,1.0
79.5,326.875,4,1.0
79.5,328.125,2,-1.0
79.5,329.375,1,-2.0
79.5,330.625,1,-2.0
79.5,331.875,2,-1.0
79.5,333.125,5,2.0
79.5,334.375,3,0.0
79.5,335.625,3,0.0
79.5,336.875,3,0.0
79.5,338.125,3,0.0
79.5,339.375,1,-2.0
79.5,340.625,1,-2.0
79.5,341.875,1,-2.0
79.5,343.125,1,-2.0
79.5,344.37500000000006,1,-2.0
79.5,345.625,1,-2.0
79.5,346.875,2,-1.0
79.5,348.125,2,-1.0
79.5,349.375,2,-1.0
79.5,350.625,3,0.0
79.5,351.875,2,-1.0
79.5,353.125,1,-2.0
79.5,354.375,1,-2.0
79.5,355.625,3,0.0
79.5,356.875,5,2.0
79.5,358.125,5,2.0
79.5,359.375,4,1.0
80.5,0.625,4,1.0
80.5,1.8749999999999998,4,1.0
80.5,3.125,4,1.0
80.5,4.375,4,1.0
80.5,5.625,4,1.0
80.5,6.875,4,1.0
80.5,8.125,4,1.0
80.5,9.375,4,1.0
80.5,10.625,3,0.0
80.5,11.875,3,0.0
80.5,13.125000000000002,3,0.0
80.5,14.375,3,0.0
80.5,15.625000000000002,3,0.0
80.5,16.875,3,0.0
80.5,18.125,3,0.0
80.5,19.375,3,0.0
80.5,20.625,3,0.0
80.5,21.875,3,0.0
80.5,23.125,3,0.0
80.5,24.375,4,1.0
80.5,25.625,4,1.0
80.5,26.875,4,1.0
80.5,28.125,4,1.0
80.5,29.375,4,1.0
80.5,30.625000000000004,5,2.0
80.5,31.875000000000004,6,3.0
80.5,33.125,7,4.0
80.5,34.375,7,4.0
80.5,35.625,7,4.0
80.5,36.875,9,6.0
80.5,38.125,9,6.0
80.5,39.375,10,7.0
80.5,40.625,10,7.0
80.5,41.875,9,6.0
80.5,43.125,8,5.0
80.5,44.375,8,5.0
80.5,45.625,8,5.0
80.5,46.875,8,5.0
80.5,48.125,8,5.0
80.5,49.375,8,5.0
80.5,50.625,8,5.0
80.5,51.875,8,5.0
80.5,53.125,8,5.0
80.5,54.375,8,5.0
80.5,55.625,8,5.0
80.5,56.875,8,5.0
80.5,58.125,8,5.0
80.5,59.37499999999999,8,5.0
80.5,60.62499999999999,8,5.0
80.5,61.87500000000001,8,5.0
80.5,63.12500000000001,8,5.0
80.5,64.375,8,5.0
80.5,65.625,7,4.0
80.5,66.875,7,4.0
80.5,68.125,7,4.0
80.5,69.375,7,4.0
80.5,70.625,8,5.0
80.5,71.87500000000001,8,5.0
80.5,73.125,9,6.0
80.5,74.375,9,6.0
80.5,75.625,9,6.0
80.5,76.875,9,6.0
80.5,78.125,9,6.0
80.5,79.375,9,6.0
80.5,80.625,10,7.0
80.5,81.875,10,7.0
80.5,83.12500000000001,9,6.0
80.5,84.375,8,5.0
80.5,85.625,8,5.0
80.5,86.875,9,6.0
80.5,88.125,8,5.0
80.5,89.375,6,3.0
80.5,90.625,6,3.0
80.5,91.875,6,3.0
80.5,93.125,6,3.0
80.5,94.37500000000001,6,3.0
80.5,95.625,6,3.0
80.5,96.875,6,3.0
80.5,98.125,6,3.0
80.5,99.375,6,3.0
80.5,100.625,7,4.0
80.5,101.875,7,4.0
80.5,103.125,7,4.0
80.5,104.375,7,4.0
80.5,105.62500000000001,7,4.0
80.5,106.875,8,5.0
80.5,108.125,8,5.0
80.5,109.375,7,4.0
80.5,110.625,7,4.0
80.5,111.875,7,4.0
80.5,113.125,7,4.0
80.5,114.375,7,4.0
80.5,115.62500000000001,8,5.0
80.5,116.87500000000001,8,5.0
80.5,118.125,9,6.0
80.5,119.375,10,7.0
80.5,120.625,10,7.0
80.5,121.875,10,7.0
80.5,123.125,10,7.0
80.5,124.375,10,7.0
80.5,125.625,10,7.0
80.5,126.875,12,9.0
80.5,128.125,11,8.0
80.5,129.375,11,8.0
80.5,130.625,11,8.0
80.5,131.875,12,9.0
80.5,133.12500000000003,12,9.0
80.5,134.375,12,9.0
80.5,135.625,12,9.0
80.5,136.875,12,9.0
80.5,138.125,12,9.0
80.5,139.375,12,9.0
80.5,140.625,12,9.0
80.5,141.875,12,9.0
80.5,143.125,12,9.0
80.5,144.375,12,9.0
80.5,145.625,12,9.0
80.5,146.875,12,9.0
80.5,148.125,12,9.0
80.5,149.375,12,9.0
80.5,150.625,12,9.0
80.5,151.875,12,9.0
80.5,153.125,13,10.0
80.5,154.375,14,11.0
80.5,155.625,14,11.0
80.5,156.875,14,11.0
80.5,158.125,14,11.0
80.5,159.375,16,13.0
80.5,160.625,16,13.0
80.5,161.875,15,12.0
80.5,163.125,15,12.0
80.5,164.375,15,12.0
80.5,165.625,15,12.0
80.5,166.875,14,11.0
80.5,168.125,14,11.0
80.5,169.375,14,11.0
80.5,170.625,13,10.0
80.5,171.875,12,9.0
80.5,173.125,12,9.0
80.5,174.375,11,8.0
80.5,175.625,11,8.0
80.5,176.87500000000003,11,8.0
80.5,178.125,10,7.0
80.5,179.375,11,8.0
80.5,180.625,11,8.0
80.5,181.875,11,8.0
80.5,183.125,11,8.0
80.5,184.375,10,7.0
80.5,185.625,10,7.0
80.5,186.875,10,7.0
80.5,188.125,10,7.0
80.5,189.375,10,7.0
80.5,190.625,10,7.0
80.5,191.875,10,7.0
80.5,193.125,9,6.0
80.5,194.375,9,6.0
80.5,195.625,9,6.0
80.5,196.875,8,5.0
80.5,198.125,7,4.0
80.5,199.37500000000003,7,4.0
80.5,200.625,7,4.0
80.5,201.875,7,4.0
80.5,203.125,7,4.0
80.5,204.375,7,4.0
80.5,205.625,7,4.0
80.5,206.875,7,4.0
80.5,208.125,7,4.0
80.5,209.375,7,4.0
80.5,210.625,7,4.0
80.5,211.875,7,4.0
80.5,213.125,7,4.0
80.5,214.375,7,4.0
80.5,215.625,6,3.0
80.5,216.875,7,4.0
80.5,218.125,8,5.0
80.5,219.375,8,5.0
80.5,220.625,8,5.0
80.5,221.87500000000003,8,5.0
80.5,223.125,8,5.0
80.5,224.375,8,5.0
80.5,225.625,8,5.0
80.5,226.875,8,5.0
80.5,228.125,8,5.0
80.5,229.375,8,5.0
80.5,230.62499999999997,8,5.0
